Unnamed: 0,Unnamed: 0.1.1,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
104,104,26/1/2021,12:15:18:605,284.71,31.77,425.72,0.5529999999999999,943.847,428.40393286136185,286.21
105,105,26/1/2021,12:15:18:761,285.71,31.75,435.12,0.552,943.847,428.3861690166767,286.21
106,106,26/1/2021,12:15:18:823,285.71,31.77,413.82,0.5529999999999999,943.847,428.36944337234115,286.21
107,107,26/1/2021,12:15:18:935,285.21,31.75,413.52,0.5529999999999999,943.847,428.353752687704,286.21
108,108,26/1/2021,12:15:19:44,284.71,31.77,437.02,0.552,943.847,428.3390933726658,286.21
109,109,26/1/2021,12:15:19:153,285.21,31.67,413.12,0.5529999999999999,943.847,428.3254614653997,286.21
110,110,26/1/2021,12:15:19:262,285.21,31.75,422.92,0.5529999999999999,943.847,428.31285273357315,286.21
111,111,26/1/2021,12:15:19:372,285.21,31.63,431.82,0.5529999999999999,943.847,428.30126267010246,286.21
112,112,26/1/2021,12:15:19:512,284.71,31.73,424.42,0.5529999999999999,943.847,428.29068653956574,286.21
113,113,26/1/2021,12:15:19:591,284.71,31.69,427.82,0.5529999999999999,943.847,428.2811195093949,286.21
114,114,26/1/2021,12:15:19:700,284.21,31.77,413.52,0.5529999999999999,943.847,428.27255665131776,286.21
115,115,26/1/2021,12:15:19:809,285.21,31.75,415.32,0.5529999999999999,943.847,428.26499277063806,286.21
116,116,26/1/2021,12:15:19:919,284.71,31.65,416.82,0.5529999999999999,943.847,428.25842218874936,286.21
117,117,26/1/2021,12:15:20:28,285.21,31.69,439.72,0.5529999999999999,943.847,428.252838700172,286.21
118,118,26/1/2021,12:15:20:138,284.71,31.69,418.02,0.5529999999999999,943.847,428.2482357935489,286.21
119,119,26/1/2021,12:15:20:263,285.21,31.71,432.72,0.5529999999999999,943.847,428.24460687658967,286.21
120,120,26/1/2021,12:15:20:357,284.21,31.79,415.62,0.5529999999999999,943.847,428.2419452904341,286.21
121,121,26/1/2021,12:15:20:528,285.21,31.71,416.22,0.5529999999999999,943.997,428.2402441761368,286.21
122,122,26/1/2021,12:15:20:575,285.21,31.81,414.42,0.5529999999999999,943.847,428.23949627533136,286.21
123,123,26/1/2021,12:15:20:685,285.21,31.79,414.12,0.5529999999999999,943.847,428.23969375328437,286.21
124,124,26/1/2021,12:15:20:794,285.21,31.65,434.22,0.5529999999999999,943.997,428.2408281786472,286.21
125,125,26/1/2021,12:15:20:903,284.71,31.71,434.82,0.552,943.847,428.2428907465786,286.21
126,126,26/1/2021,12:15:21:28,284.71,31.65,416.52,0.5529999999999999,943.997,428.2458725912584,286.21
127,127,26/1/2021,12:15:21:122,284.71,31.79,416.82,0.5529999999999999,943.997,428.24976481897903,286.21
128,128,26/1/2021,12:15:21:262,284.71,31.77,449.82,0.552,943.847,428.25455834479965,286.21
129,129,26/1/2021,12:15:21:341,285.21,31.77,434.52,0.5529999999999999,943.847,428.2602440334257,286.21
130,130,26/1/2021,12:15:21:450,285.21,31.65,436.32,0.5529999999999999,943.847,428.266813072397,286.21
131,131,26/1/2021,12:15:21:559,286.61,31.79,435.42,0.5529999999999999,943.847,428.2742571156449,286.21
132,132,26/1/2021,12:15:21:669,285.21,31.69,440.92,0.5529999999999999,943.847,428.2825682355317,286.21
133,133,26/1/2021,12:15:21:778,285.71,31.63,417.12,0.5539999999999999,943.847,428.2917388754601,286.21
134,134,26/1/2021,12:15:21:887,285.71,31.73,418.02,0.5539999999999999,943.847,428.30176165553206,286.21
135,135,26/1/2021,12:15:22:12,284.71,31.67,417.12,0.5529999999999999,943.847,428.3126290063571,286.21
136,136,26/1/2021,12:15:22:106,284.71,31.67,424.42,0.5539999999999999,943.847,428.3243329208407,286.21
137,137,26/1/2021,12:15:22:262,285.21,31.71,438.82,0.5539999999999999,943.847,428.33686500897227,286.21
138,138,26/1/2021,12:15:22:325,285.21,31.69,425.42,0.5539999999999999,943.847,428.35021675941414,286.21
139,139,26/1/2021,12:15:22:434,285.21,31.75,416.22,0.5539999999999999,943.847,428.36437969839693,286.21
140,140,26/1/2021,12:15:22:543,285.21,31.69,452.22,0.5529999999999999,943.847,428.3793453389669,286.21
141,141,26/1/2021,12:15:22:653,286.21,31.75,423.22,0.5529999999999999,943.847,428.3951052436015,286.21
142,142,26/1/2021,12:15:22:762,285.21,31.73,435.72,0.5529999999999999,943.847,428.4116512149495,286.21
143,143,26/1/2021,12:15:22:872,285.21,31.67,430.22,0.5529999999999999,943.847,428.42897531134577,286.21
144,144,26/1/2021,12:15:23:12,285.71,31.73,432.72,0.5529999999999999,943.847,428.4470697706983,286.21
145,145,26/1/2021,12:15:23:91,284.71,31.75,420.82,0.5529999999999999,943.847,428.46592696691556,286.21
146,146,26/1/2021,12:15:23:200,284.71,31.73,423.52,0.5529999999999999,943.847,428.4855392879233,286.21
147,147,26/1/2021,12:15:23:309,285.21,31.75,413.52,0.5529999999999999,943.847,428.5058989315826,286.21
148,148,26/1/2021,12:15:23:419,285.71,31.77,429.62,0.5529999999999999,943.847,428.52699774244894,286.21
