Unnamed: 0,Unnamed: 0.1.1,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
3406,3406,26/1/2021,12:9:0:733,284.71,31.63,433.62,0.5529999999999999,943.847,434.7611381894045,285.21
3407,3407,26/1/2021,12:9:0:845,285.21,31.67,430.82,0.5529999999999999,943.847,434.8595498399746,284.71
3408,3408,26/1/2021,12:9:0:954,285.21,31.63,436.02,0.5529999999999999,943.847,434.956793420932,285.21
3409,3409,26/1/2021,12:9:1:64,285.21,31.71,431.82,0.5529999999999999,943.847,435.0528028146023,284.71
3410,3410,26/1/2021,12:9:1:204,285.21,31.65,432.72,0.5529999999999999,943.847,435.14750809447713,284.71
3411,3411,26/1/2021,12:9:1:282,286.21,31.65,448.92,0.5529999999999999,943.847,435.24083712888046,285.21
3412,3412,26/1/2021,12:9:1:392,285.71,31.73,443.12,0.5529999999999999,943.847,435.3327230142263,284.71
3413,3413,26/1/2021,12:9:1:501,284.71,31.71,432.12,0.5539999999999999,943.847,435.4231129028765,285.21
3414,3414,26/1/2021,12:9:1:602,284.71,31.67,431.22,0.5539999999999999,943.847,435.51196576096544,284.71
3415,3415,26/1/2021,12:9:1:711,286.21,31.69,430.82,0.5529999999999999,943.847,435.5992409985031,285.21
3416,3416,26/1/2021,12:9:1:821,285.71,31.67,430.52,0.5539999999999999,943.997,435.6848899873335,284.71
3417,3417,26/1/2021,12:9:1:961,285.21,31.59,447.62,0.5539999999999999,943.847,435.7688556993641,284.71
3418,3418,26/1/2021,12:9:2:40,285.21,31.69,453.42,0.5539999999999999,943.847,435.8510826392687,284.71
3419,3419,26/1/2021,12:9:2:196,284.71,31.61,451.02,0.5539999999999999,943.847,435.93153430344285,284.21
3420,3420,26/1/2021,12:9:2:258,285.71,31.71,454.72,0.5529999999999999,943.847,436.01020704847434,284.71
3421,3421,26/1/2021,12:9:2:368,285.21,31.73,431.52,0.5529999999999999,943.997,436.0871324410168,284.71
3422,3422,26/1/2021,12:9:2:477,284.71,31.69,449.22,0.5529999999999999,943.847,436.1623688572468,284.71
3423,3423,26/1/2021,12:9:2:586,284.71,31.69,432.72,0.5529999999999999,943.847,436.23599079630486,284.71
3424,3424,26/1/2021,12:9:2:696,285.71,31.73,441.82,0.5529999999999999,943.847,436.30808293714693,284.71
3425,3425,26/1/2021,12:9:2:805,285.21,31.61,439.42,0.5529999999999999,943.847,436.37873744577047,285.21
3426,3426,26/1/2021,12:9:2:961,286.21,31.73,432.42,0.5529999999999999,943.997,436.4480523150496,285.21
