Unnamed: 0,index,Date,time,Pressure,Temp,Diff_Pr,Massflow,Density,Diff_Prx,Pressure_tmp
3985,3985,26/1/2021,10:59:18:417,276.91,31.33,404.62,0.5529999999999999,942.047,417.5596893577364,276.41
3986,3986,26/1/2021,10:59:18:526,277.41,31.43,420.82,0.5529999999999999,942.047,417.4982889559477,276.91
3987,3987,26/1/2021,10:59:18:635,277.41,31.39,424.12,0.5529999999999999,942.047,417.44059165392997,276.91
3988,3988,26/1/2021,10:59:18:745,276.91,31.41,433.02,0.5529999999999999,942.047,417.3865977750575,276.91
3989,3989,26/1/2021,10:59:18:854,276.41,31.37,430.52,0.5529999999999999,942.047,417.3363186150485,275.41
3990,3990,26/1/2021,10:59:18:964,276.91,31.33,436.62,0.5529999999999999,942.047,417.28978397760454,277.41
3991,3991,26/1/2021,10:59:19:104,276.91,31.33,403.12,0.5529999999999999,942.047,417.2470436486108,275.91
3992,3992,26/1/2021,10:59:19:182,276.91,31.33,421.12,0.5529999999999999,942.047,417.20815986124967,276.41
3993,3993,26/1/2021,10:59:19:292,276.91,31.41,406.12,0.5529999999999999,942.047,417.1731958252333,276.91
3994,3994,26/1/2021,10:59:19:401,276.91,31.39,405.22,0.5529999999999999,942.047,417.1422081519999,276.41
3995,3995,26/1/2021,10:59:19:510,276.41,31.39,407.02,0.5529999999999999,942.047,417.1152418720361,275.91
3996,3996,26/1/2021,10:59:19:620,275.91,31.41,410.12,0.5529999999999999,942.047,417.0923269766823,276.91
3997,3997,26/1/2021,10:59:19:729,276.91,31.33,421.42,0.5529999999999999,942.047,417.073479961016,277.41
3998,3998,26/1/2021,10:59:19:854,278.31,31.43,419.32,0.5529999999999999,942.047,417.0587102827363,276.91
3999,3999,26/1/2021,10:59:19:948,276.41,31.37,415.32,0.5529999999999999,942.047,417.048026966066,276.91
4000,4000,26/1/2021,10:59:20:104,277.81,31.37,405.22,0.5529999999999999,942.047,417.041439531024,276.41
4001,4001,26/1/2021,10:59:20:166,276.41,31.45,418.92,0.5529999999999999,942.047,417.0389534936909,276.91
4002,4002,26/1/2021,10:59:20:276,276.41,31.41,406.12,0.5529999999999999,942.047,417.0405669089501,276.91
4003,4003,26/1/2021,10:59:20:385,276.91,31.43,409.82,0.5529999999999999,942.047,417.0462694578465,276.41
4004,4004,26/1/2021,10:59:20:494,276.41,31.35,412.82,0.5529999999999999,942.047,417.0560410941704,276.91
4005,4005,26/1/2021,10:59:20:604,277.41,31.41,402.22,0.5529999999999999,942.047,417.0698507226594,276.41
4006,4006,26/1/2021,10:59:20:713,277.41,31.37,403.72,0.5539999999999999,942.047,417.0876542097348,276.91
4007,4007,26/1/2021,10:59:20:854,276.91,31.37,411.02,0.5529999999999999,942.047,417.1093910938467,276.91
4008,4008,26/1/2021,10:59:20:932,275.91,31.37,423.22,0.5529999999999999,942.047,417.1349855978261,277.41
4009,4009,26/1/2021,10:59:21:41,276.41,31.43,438.22,0.5529999999999999,941.8969999999999,417.16435632694987,276.41
4010,4010,26/1/2021,10:59:21:150,276.41,31.41,404.02,0.5529999999999999,942.047,417.1974284836448,276.91
4011,4011,26/1/2021,10:59:21:260,275.91,31.41,439.72,0.5529999999999999,942.047,417.23413807449685,276.41
4012,4012,26/1/2021,10:59:21:369,275.91,31.49,401.52,0.5529999999999999,942.047,417.2744291772348,276.41
4013,4013,26/1/2021,10:59:21:479,276.41,31.41,419.32,0.5529999999999999,942.047,417.318249860671,276.41
4014,4014,26/1/2021,10:59:21:603,277.41,31.43,422.32,0.5529999999999999,942.047,417.36554774022636,276.91
4015,4015,26/1/2021,10:59:21:697,275.91,31.41,422.92,0.5529999999999999,942.047,417.41627012902063,276.91
4016,4016,26/1/2021,10:59:21:853,276.41,31.45,414.42,0.5529999999999999,941.8969999999999,417.4703682083188,276.91
4017,4017,26/1/2021,10:59:21:916,276.41,31.47,404.62,0.5529999999999999,941.8969999999999,417.52779596836274,277.81
4018,4018,26/1/2021,10:59:22:25,276.41,31.39,417.12,0.5529999999999999,941.8969999999999,417.58850329613165,275.91
4019,4019,26/1/2021,10:59:22:135,276.41,31.45,408.32,0.5529999999999999,942.047,417.65243107037765,276.91
4020,4020,26/1/2021,10:59:22:244,276.41,31.47,419.62,0.5529999999999999,942.047,417.7195113911186,276.91
4021,4021,26/1/2021,10:59:22:353,276.41,31.39,424.12,0.5529999999999999,942.047,417.7896709880577,276.41
4022,4022,26/1/2021,10:59:22:463,275.91,31.43,429.02,0.5529999999999999,942.047,417.8628375435009,276.91
4023,4023,26/1/2021,10:59:22:603,276.41,31.39,424.72,0.5529999999999999,942.047,417.93894702149584,276.41
4024,4024,26/1/2021,10:59:22:681,275.91,31.41,405.82,0.5529999999999999,942.047,418.0179456924032,276.91
4025,4025,26/1/2021,10:59:22:791,278.31,31.45,425.12,0.5529999999999999,941.8969999999999,418.09978453837573,278.31
4026,4026,26/1/2021,10:59:22:900,276.91,31.39,412.52,0.5529999999999999,942.047,418.18441336159447,276.41
4027,4027,26/1/2021,10:59:23:9,276.91,31.28,415.32,0.5539999999999999,942.047,418.2717795552498,276.41
4028,4028,26/1/2021,10:59:23:119,275.91,31.35,419.32,0.5529999999999999,942.047,418.3618277772604,275.91
4029,4029,26/1/2021,10:59:23:228,276.91,31.43,419.32,0.5539999999999999,942.047,418.4544999788591,276.41
4030,4030,26/1/2021,10:59:23:353,276.91,31.37,424.12,0.5529999999999999,941.8969999999999,418.549737857121,277.41
4031,4031,26/1/2021,10:59:23:447,276.91,31.37,402.52,0.5529999999999999,942.047,418.6474842643043,276.41
4032,4032,26/1/2021,10:59:23:603,276.41,31.37,408.32,0.5529999999999999,942.047,418.74767854805634,275.41
4033,4033,26/1/2021,10:59:23:666,276.41,31.3,405.52,0.5529999999999999,942.047,418.85024790100965,275.91
4034,4034,26/1/2021,10:59:23:775,276.41,31.45,414.12,0.5529999999999999,942.047,418.955102542348,276.41
4035,4035,26/1/2021,10:59:23:884,276.91,31.43,403.72,0.5529999999999999,942.047,419.06213639420645,276.41
4036,4036,26/1/2021,10:59:23:994,276.41,31.37,422.02,0.5529999999999999,942.047,419.17122908671814,276.41
4037,4037,26/1/2021,10:59:24:103,276.91,31.33,423.22,0.5529999999999999,942.047,419.28224991539815,275.91
4038,4038,26/1/2021,10:59:24:212,275.91,31.33,423.82,0.5529999999999999,942.047,419.3950654421365,276.41
4039,4039,26/1/2021,10:59:24:353,275.91,31.35,421.72,0.5529999999999999,942.047,419.50954596903085,275.91
4040,4040,26/1/2021,10:59:24:431,275.91,31.39,424.42,0.5529999999999999,942.047,419.6255673519178,275.91
4041,4041,26/1/2021,10:59:24:541,277.81,31.47,420.52,0.5529999999999999,942.047,419.7430106290214,276.41
4042,4042,26/1/2021,10:59:24:650,276.91,31.39,424.12,0.5529999999999999,942.047,419.8617615055593,275.91
4043,4043,26/1/2021,10:59:24:759,275.91,31.37,432.42,0.5529999999999999,942.047,419.98171093209777,275.91
4044,4044,26/1/2021,10:59:24:868,277.81,31.47,405.22,0.5529999999999999,942.047,420.10275631390573,275.91
4045,4045,26/1/2021,10:59:24:978,276.91,31.39,424.12,0.5529999999999999,942.047,420.2247985332746,277.41
4046,4046,26/1/2021,10:59:25:103,276.91,31.47,424.42,0.5529999999999999,942.047,420.3477369956649,276.41
4047,4047,26/1/2021,10:59:25:197,276.91,31.45,424.42,0.5529999999999999,942.047,420.47147077739317,276.91
4048,4048,26/1/2021,10:59:25:368,275.91,31.45,414.12,0.5529999999999999,942.047,420.5959022094052,276.41
4049,4049,26/1/2021,10:59:25:415,275.91,31.45,424.12,0.5529999999999999,942.047,420.72093564164817,275.91
4050,4050,26/1/2021,10:59:25:525,275.91,31.43,401.52,0.5529999999999999,942.047,420.8464730887332,275.91
4051,4051,26/1/2021,10:59:25:634,276.91,31.41,425.12,0.5529999999999999,942.047,420.9724095062367,276.41
4052,4052,26/1/2021,10:59:25:743,276.91,31.45,405.22,0.5529999999999999,942.047,421.0986296345234,275.91
4053,4053,26/1/2021,10:59:25:852,275.91,31.32,423.82,0.5529999999999999,942.047,421.2250078273629,276.41
4054,4054,26/1/2021,10:59:25:962,276.41,31.45,411.02,0.5529999999999999,942.047,421.35140918387395,274.91
4055,4055,26/1/2021,10:59:26:118,276.41,31.47,423.82,0.5529999999999999,942.047,421.477690982554,276.41
4056,4056,26/1/2021,10:59:26:180,277.41,31.35,423.82,0.5529999999999999,942.047,421.60370522063016,276.41
4057,4057,26/1/2021,10:59:26:290,276.91,31.41,425.12,0.5529999999999999,942.047,421.72930272187136,276.41
4058,4058,26/1/2021,10:59:26:399,276.91,31.37,403.12,0.5529999999999999,942.047,421.8543349868654,275.91
4059,4059,26/1/2021,10:59:26:509,276.41,31.41,405.22,0.5529999999999999,942.047,421.9786478341012,276.41
4060,4060,26/1/2021,10:59:26:618,275.91,31.41,424.42,0.5529999999999999,942.047,422.1020718392248,276.41
4061,4061,26/1/2021,10:59:26:727,276.41,31.37,424.12,0.5529999999999999,942.047,422.2244223739967,276.91
4062,4062,26/1/2021,10:59:26:852,276.41,31.45,428.12,0.5529999999999999,941.8969999999999,422.3455092829926,276.41
4063,4063,26/1/2021,10:59:26:946,276.41,31.45,423.82,0.5529999999999999,942.047,422.4651450881325,277.81
4064,4064,26/1/2021,10:59:27:118,275.91,31.43,426.62,0.5529999999999999,942.047,422.5831474132811,277.81
4065,4065,26/1/2021,10:59:27:165,276.41,31.39,404.62,0.5529999999999999,942.047,422.6993368290308,278.31
4066,4066,26/1/2021,10:59:27:275,275.91,31.45,435.42,0.5529999999999999,942.047,422.81353161063765,277.81
4067,4067,26/1/2021,10:59:27:384,276.41,31.45,440.92,0.5529999999999999,942.047,422.92554790263466,277.41
4068,4068,26/1/2021,10:59:27:493,275.91,31.39,444.02,0.5529999999999999,942.047,423.03521132731566,278.31
4069,4069,26/1/2021,10:59:27:602,276.41,31.45,441.82,0.5529999999999999,942.047,423.14237045764924,277.81
4070,4070,26/1/2021,10:59:27:712,277.41,31.51,441.22,0.5529999999999999,942.047,423.24690250904024,277.81
4071,4071,26/1/2021,10:59:27:852,277.41,31.37,441.52,0.5529999999999999,942.047,423.3487134230757,278.81
4072,4072,26/1/2021,10:59:27:931,276.41,31.41,424.72,0.5529999999999999,942.047,423.44773535717314,277.81
4073,4073,26/1/2021,10:59:28:40,276.41,31.45,405.22,0.5529999999999999,942.047,423.54391807527566,277.81
4074,4074,26/1/2021,10:59:28:149,276.41,31.35,423.82,0.5529999999999999,942.047,423.63721372009314,277.81
4075,4075,26/1/2021,10:59:28:259,276.41,31.45,410.72,0.5529999999999999,942.047,423.72756508518495,277.81
4076,4076,26/1/2021,10:59:28:368,276.91,31.65,412.52,0.5529999999999999,942.047,423.814902280745,277.81
4077,4077,26/1/2021,10:59:28:477,275.91,31.41,416.22,0.5529999999999999,942.047,423.89914138780676,278.31
4078,4078,26/1/2021,10:59:28:618,276.41,31.49,426.32,0.5529999999999999,942.047,423.9801845057903,278.81
4079,4079,26/1/2021,10:59:28:696,275.91,31.37,427.82,0.5529999999999999,942.047,424.05792512365167,278.31
4080,4080,26/1/2021,10:59:28:852,276.41,31.37,424.12,0.5529999999999999,942.047,424.13225550817634,278.31
4081,4081,26/1/2021,10:59:28:915,276.41,31.43,441.22,0.5529999999999999,941.8969999999999,424.2030718204296,278.31
4082,4082,26/1/2021,10:59:29:24,276.41,31.43,423.82,0.5529999999999999,942.047,424.2702782453808,277.81
4083,4083,26/1/2021,10:59:29:133,276.41,31.45,430.52,0.5529999999999999,942.047,424.33378937905337,279.31
4084,4084,26/1/2021,10:59:29:243,276.41,31.37,406.12,0.5539999999999999,942.047,424.3935266031065,278.31
4085,4085,26/1/2021,10:59:29:352,277.41,31.39,442.12,0.5529999999999999,942.047,424.44941100723184,278.81
4086,4086,26/1/2021,10:59:29:462,277.41,31.37,404.62,0.5539999999999999,942.047,424.50136041744537,277.81
4087,4087,26/1/2021,10:59:29:602,276.41,31.33,435.42,0.5539999999999999,942.047,424.5492898690744,278.31
4088,4088,26/1/2021,10:59:29:681,277.41,31.41,431.82,0.5539999999999999,942.047,424.593112869832,277.81
4089,4089,26/1/2021,10:59:29:790,276.91,31.39,428.12,0.5539999999999999,942.047,424.63274630623437,278.31
4090,4090,26/1/2021,10:59:29:899,276.91,31.43,442.42,0.5529999999999999,942.047,424.6681163859938,278.31
4091,4091,26/1/2021,10:59:30:9,276.41,31.41,440.62,0.5529999999999999,941.8969999999999,424.6991632640963,278.81
4092,4092,26/1/2021,10:59:30:118,275.91,31.43,439.12,0.5529999999999999,942.047,424.72584653502884,277.81
4093,4093,26/1/2021,10:59:30:227,276.91,31.45,425.42,0.5529999999999999,942.047,424.7481473587929,277.81
4094,4094,26/1/2021,10:59:30:368,276.91,31.35,424.12,0.5529999999999999,942.047,424.76606294106637,277.81
4095,4095,26/1/2021,10:59:30:446,276.41,31.43,425.12,0.5529999999999999,942.047,424.77959760000834,276.91
4096,4096,26/1/2021,10:59:30:602,277.81,31.43,426.92,0.5529999999999999,941.8969999999999,424.7887572313146,277.81
4097,4097,26/1/2021,10:59:30:665,276.41,31.39,424.72,0.5529999999999999,942.047,424.79354854140803,277.81
4098,4098,26/1/2021,10:59:30:774,278.31,31.41,440.62,0.552,941.8969999999999,424.7939809797599,277.81
4099,4099,26/1/2021,10:59:30:883,276.41,31.37,427.22,0.552,942.047,424.79007100188363,277.41
4100,4100,26/1/2021,10:59:30:993,276.41,31.45,440.32,0.5529999999999999,942.047,424.78184659399386,277.81
4101,4101,26/1/2021,10:59:31:102,277.41,31.45,437.02,0.552,941.8969999999999,424.76935012257485,277.41
4102,4102,26/1/2021,10:59:31:211,276.91,31.45,433.62,0.5529999999999999,942.047,424.7526406425088,278.31
4103,4103,26/1/2021,10:59:31:367,277.81,31.35,442.42,0.5529999999999999,941.8969999999999,424.73179527635216,277.81
4104,4104,26/1/2021,10:59:31:430,277.41,31.45,429.92,0.5529999999999999,942.047,424.7069094473797,278.81
4105,4105,26/1/2021,10:59:31:540,277.41,31.47,406.12,0.5539999999999999,942.047,424.6780933304406,276.91
4106,4106,26/1/2021,10:59:31:649,276.91,31.49,441.82,0.5529999999999999,941.8969999999999,424.6454621869709,278.31
4107,4107,26/1/2021,10:59:31:758,276.41,31.47,404.32,0.5529999999999999,942.047,424.6091289733279,277.81
4108,4108,26/1/2021,10:59:31:867,276.91,31.33,436.62,0.5529999999999999,942.047,424.5692033319162,277.41
4109,4109,26/1/2021,10:59:31:973,277.41,31.41,431.82,0.5529999999999999,942.047,424.5257933843556,276.91
4110,4110,26/1/2021,10:59:32:98,276.91,31.39,428.72,0.5529999999999999,942.047,424.4790111956862,278.31
4111,4111,26/1/2021,10:59:32:192,276.41,31.41,424.72,0.5529999999999999,942.047,424.4289772329623,276.91
4112,4112,26/1/2021,10:59:32:348,276.91,31.45,434.82,0.5529999999999999,941.8969999999999,424.37581935886925,277.41
4113,4113,26/1/2021,10:59:32:411,276.91,31.37,421.42,0.5529999999999999,942.047,424.3196715657199,276.91
4114,4114,26/1/2021,10:59:32:520,276.91,31.41,421.12,0.5529999999999999,942.047,424.26067288422433,278.81
4115,4115,26/1/2021,10:59:32:629,276.41,31.32,439.72,0.5539999999999999,942.047,424.1989649552375,276.91
4116,4116,26/1/2021,10:59:32:739,276.41,31.51,415.32,0.5539999999999999,942.047,424.134692562864,276.91
4117,4117,26/1/2021,10:59:32:848,276.91,31.43,411.92,0.5539999999999999,942.047,424.0680033497278,277.81
4118,4118,26/1/2021,10:59:32:957,276.41,31.41,412.22,0.5539999999999999,942.047,423.9990398270045,277.81
4119,4119,26/1/2021,10:59:33:98,277.41,31.51,422.92,0.5539999999999999,942.047,423.9279312086096,277.41
4120,4120,26/1/2021,10:59:33:176,276.41,31.45,422.62,0.5539999999999999,942.047,423.85479411053353,276.91
4121,4121,26/1/2021,10:59:33:285,276.41,31.41,422.02,0.5539999999999999,942.047,423.7797383456011,276.91
4122,4122,26/1/2021,10:59:33:395,276.91,31.47,422.02,0.5539999999999999,942.047,423.7028707089961,276.91
4123,4123,26/1/2021,10:59:33:504,276.41,31.47,422.32,0.5539999999999999,941.8969999999999,423.6242956773757,277.41
4124,4124,26/1/2021,10:59:33:613,277.41,31.33,421.72,0.5529999999999999,941.8969999999999,423.544115326587,276.91
4125,4125,26/1/2021,10:59:33:723,277.41,31.37,424.42,0.5529999999999999,941.8969999999999,423.4624295920763,276.41
4126,4126,26/1/2021,10:59:33:863,276.91,31.33,415.02,0.5529999999999999,942.047,423.3793362955375,276.41
4127,4127,26/1/2021,10:59:33:942,276.41,31.49,424.12,0.5529999999999999,941.8969999999999,423.29492990788236,276.91
4128,4128,26/1/2021,10:59:34:98,277.81,31.43,421.42,0.5529999999999999,941.8969999999999,423.2093004938429,276.91
4129,4129,26/1/2021,10:59:34:160,276.41,31.37,423.52,0.5529999999999999,941.8969999999999,423.12253487870794,276.41
4130,4130,26/1/2021,10:59:34:269,276.91,31.37,435.42,0.5529999999999999,942.047,423.0347197158506,277.41
4131,4131,26/1/2021,10:59:34:379,277.41,31.43,421.72,0.5529999999999999,942.047,422.945945850269,276.41
4132,4132,26/1/2021,10:59:34:489,276.91,31.45,420.52,0.5529999999999999,942.047,422.8563104446688,276.91
4133,4133,26/1/2021,10:59:34:598,276.41,31.33,419.92,0.5529999999999999,942.047,422.7659135329993,276.91
4134,4134,26/1/2021,10:59:34:707,276.91,31.35,422.92,0.5529999999999999,942.047,422.67485347938634,276.91
4135,4135,26/1/2021,10:59:34:848,276.91,31.39,433.02,0.5529999999999999,941.8969999999999,422.5832271147012,278.81
4136,4136,26/1/2021,10:59:34:926,276.41,31.45,440.02,0.5529999999999999,941.8969999999999,422.4911357126512,276.91
4137,4137,26/1/2021,10:59:35:35,277.41,31.41,411.92,0.5529999999999999,942.047,422.398691920916,277.41
4138,4138,26/1/2021,10:59:35:145,276.91,31.45,441.82,0.5529999999999999,941.8969999999999,422.3060201742417,276.91
4139,4139,26/1/2021,10:59:35:254,276.41,31.47,408.92,0.5529999999999999,942.047,422.21325269610566,277.41
4140,4140,26/1/2021,10:59:35:364,276.41,31.43,442.82,0.552,941.8969999999999,422.1205273996538,276.41
4141,4141,26/1/2021,10:59:35:473,276.91,31.45,418.92,0.5529999999999999,942.047,422.0279885757748,275.91
4142,4142,26/1/2021,10:59:35:598,276.41,31.45,412.52,0.552,941.8969999999999,421.9357870048117,276.91
4143,4143,26/1/2021,10:59:35:692,276.91,31.39,406.42,0.552,942.047,421.8440732563807,276.91
4144,4144,26/1/2021,10:59:35:848,277.41,31.39,419.62,0.552,941.8969999999999,421.7529873136263,276.91
4145,4145,26/1/2021,10:59:35:910,277.41,31.51,403.72,0.5529999999999999,942.047,421.66265406360833,275.41
4146,4146,26/1/2021,10:59:36:20,276.91,31.41,420.82,0.552,941.8969999999999,421.57318361439286,276.41
4147,4147,26/1/2021,10:59:36:129,277.41,31.47,421.12,0.552,942.047,421.4846733210052,275.91
4148,4148,26/1/2021,10:59:36:238,276.91,31.43,422.92,0.552,942.047,421.3972131355856,276.41
4149,4149,26/1/2021,10:59:36:348,276.91,31.49,421.12,0.5529999999999999,941.8969999999999,421.3108913812359,276.41
4150,4150,26/1/2021,10:59:36:457,276.41,31.43,422.32,0.5529999999999999,941.8969999999999,421.2257970665151,276.41
4151,4151,26/1/2021,10:59:36:598,275.91,31.37,403.12,0.5529999999999999,942.047,421.1420183436586,276.41
4152,4152,26/1/2021,10:59:36:676,276.91,31.33,404.62,0.5529999999999999,942.047,421.05963569326974,276.41
4153,4153,26/1/2021,10:59:36:785,276.91,31.37,422.02,0.5529999999999999,942.047,420.97871366157005,276.91
4154,4154,26/1/2021,10:59:36:894,276.41,31.41,421.42,0.5529999999999999,942.047,420.8993012116179,277.41
4155,4155,26/1/2021,10:59:37:4,276.91,31.49,420.82,0.5529999999999999,941.8969999999999,420.8214401782362,276.41
4156,4156,26/1/2021,10:59:37:113,276.91,31.39,419.62,0.5529999999999999,942.047,420.7451714249341,277.41
4157,4157,26/1/2021,10:59:37:222,275.91,31.47,442.12,0.552,941.8969999999999,420.67053771077684,277.41
4158,4158,26/1/2021,10:59:37:347,278.31,31.45,430.22,0.552,942.047,420.5975902204518,276.41
4159,4159,26/1/2021,10:59:37:441,278.81,31.41,442.42,0.552,941.8969999999999,420.52639757653634,276.91
4160,4160,26/1/2021,10:59:37:597,277.41,31.39,402.82,0.552,942.047,420.45704846273117,277.81
4161,4161,26/1/2021,10:59:37:660,276.91,31.45,443.72,0.552,942.047,420.3896451748842,277.41
4162,4162,26/1/2021,10:59:37:769,277.41,31.47,419.62,0.552,942.047,420.3242979439055,276.41
4163,4163,26/1/2021,10:59:37:879,276.91,31.57,418.92,0.5529999999999999,942.047,420.2611252359672,276.41
4164,4164,26/1/2021,10:59:37:988,276.91,31.41,413.52,0.5529999999999999,942.047,420.2002511303286,277.41
4165,4165,26/1/2021,10:59:38:97,276.91,31.55,407.02,0.5529999999999999,942.047,420.1417971198806,276.91
4166,4166,26/1/2021,10:59:38:207,276.41,31.51,402.82,0.5529999999999999,942.047,420.08587374761015,276.41
4167,4167,26/1/2021,10:59:38:347,276.91,31.45,422.62,0.5529999999999999,942.047,420.03257518701713,276.41
4168,4168,26/1/2021,10:59:38:425,276.41,31.43,421.12,0.5529999999999999,942.047,419.9819813199866,276.41
4169,4169,26/1/2021,10:59:38:535,277.81,31.39,421.72,0.5529999999999999,942.047,419.93416632943865,276.41
4170,4170,26/1/2021,10:59:38:644,276.91,31.53,439.12,0.5529999999999999,942.047,419.88920688165405,276.41
4171,4171,26/1/2021,10:59:38:754,277.41,31.37,418.02,0.5529999999999999,942.047,419.8471884243572,276.41
4172,4172,26/1/2021,10:59:38:863,277.41,31.41,439.42,0.5529999999999999,942.047,419.8082092508793,276.41
4173,4173,26/1/2021,10:59:38:972,277.81,31.41,403.12,0.5529999999999999,942.047,419.77237989283026,275.91
